loss_train,loss_val,rmse,f1,time
10.041679049630805,4.331930360862316,0.02890625,tensor(0.9624),21.421764835715294
7.028328520938487,7.0693431002328,0.05416666666666667,tensor(0.9201),30.970249582082033
