loss_train,loss_val,f1,time
1.9644067287445068,1.868546724319458,0.1804960072040558,12.646846123039722
1.9218412637710571,1.8201279640197754,0.2550470232963562,12.785761706531048
1.8482997417449951,1.7494443655014038,0.471451073884964,12.827231831848621
1.7314025163650513,1.6593115329742432,0.5859187245368958,12.865181501954794
1.5865854024887085,1.5493602752685547,0.6636945605278015,12.89289778470993
1.4234048128128052,1.4176875352859497,0.7061318755149841,12.920962672680616
1.2423938512802124,1.2689176797866821,0.733540415763855,12.948196284472942
1.0407098531723022,1.1175494194030762,0.7481356263160706,12.975314192473888
0.8482913970947266,0.9827938675880432,0.7615493535995483,13.003155510872602
0.6649574041366577,0.8742204308509827,0.7613945603370667,13.033842120319605
0.5058849453926086,0.7955904603004456,0.7592269778251648,13.06419987231493
0.3726794123649597,0.7419785261154175,0.7595556974411011,13.084371622651815
0.2600497007369995,0.7074208855628967,0.7715438008308411,13.105385147035122
0.17321369051933289,0.6932017207145691,0.7726851105690002,13.13123755902052
0.11138954013586044,0.7022807598114014,0.7773092985153198,13.156634882092476
0.06933935731649399,0.7349515557289124,0.7769374251365662,13.182102032005787
0.04147074371576309,0.7858384847640991,0.7673600316047668,13.203751493245363
0.025255687534809113,0.8478510975837708,0.7654592394828796,13.225308384746313
0.016270317137241364,0.9168736934661865,0.7604990601539612,13.246512670069933
0.010115785524249077,0.9885814189910889,0.751061737537384,13.277040723711252
0.006994476076215506,1.0601853132247925,0.7455734014511108,13.3090246245265
0.00467853806912899,1.130058765411377,0.7421697974205017,13.331295169889927
0.003347457153722644,1.1973984241485596,0.7394078373908997,13.353414546698332
0.002416373463347554,1.2620052099227905,0.7351192831993103,13.37451159954071
0.0017466743011027575,1.3237941265106201,0.7354515194892883,13.39570788666606
0.0013234494253993034,1.3827643394470215,0.7391371130943298,13.415634963661432
0.0010200090473517776,1.438831090927124,0.7395951747894287,13.436210095882416
0.0007692398503422737,1.4919863939285278,0.7425751090049744,13.45693838223815
0.0005909349420107901,1.5426615476608276,0.742695689201355,13.478218734264374
0.00047639000695198774,1.5906345844268799,0.7439043521881104,13.49938840046525
0.0003716458159033209,1.636323094367981,0.7466685771942139,13.520462479442358
0.0003015630354639143,1.6799577474594116,0.7431496381759644,13.544032379984856
0.0002483716234564781,1.7214750051498413,0.745625913143158,13.56546825170517
0.00019953114679083228,1.760974407196045,0.7451666593551636,13.586907226592302
0.0001693752419669181,1.7987533807754517,0.7491782307624817,13.608080491423607
0.0001413444260833785,1.8345470428466797,0.7510408163070679,13.629429191350937
0.0001229216140927747,1.8685466051101685,0.7530764937400818,13.653989296406507
0.00010614936763886362,1.9007753133773804,0.7530764937400818,13.675876084715128
9.054841939359903e-05,1.931259274482727,0.7550235986709595,13.697918351739645
7.889755215728655e-05,1.960091471672058,0.7550235986709595,13.719486866146326
7.005214865785092e-05,1.9872955083847046,0.7541505694389343,13.748361300677061
6.207593833096325e-05,2.0127458572387695,0.7551066875457764,13.770972825586796
5.689616591553204e-05,2.0367608070373535,0.7503613829612732,13.795162923634052
5.082097413833253e-05,2.059347152709961,0.7501854300498962,13.816511955112219
4.601910404744558e-05,2.0803794860839844,0.7506740093231201,13.8396650031209
4.3169507989659905e-05,2.099923849105835,0.7506141066551208,13.860822211951017
3.9513051888206974e-05,2.118363618850708,0.7506141066551208,13.882097247987986
3.50204500136897e-05,2.1352779865264893,0.7506141066551208,13.903404328972101
3.439125794102438e-05,2.1511476039886475,0.7478732466697693,13.92485424503684
3.072435356443748e-05,2.1657888889312744,0.7462316751480103,13.945844314992428
2.89430572593119e-05,2.1795265674591064,0.7462316751480103,13.970158528536558
2.7196821974939667e-05,2.19215989112854,0.7486112713813782,13.991314891725779
2.5825127522693947e-05,2.203843832015991,0.7486112713813782,14.012930355966091
2.4776971258688718e-05,2.214468479156494,0.7486112713813782,14.036421041935682
2.3116661395761184e-05,2.224449634552002,0.7486112713813782,14.058644961565733
2.2260941477725282e-05,2.233412265777588,0.7486112713813782,14.081489950418472
2.283390494994819e-05,2.2418088912963867,0.7486112713813782,14.102919425815344
2.0420084183569998e-05,2.2494547367095947,0.7463675141334534,14.124308809638023
2.035881880146917e-05,2.2563860416412354,0.7463675141334534,14.14577767252922
1.882022843346931e-05,2.262826442718506,0.7463675141334534,14.173395372927189
1.850178887252696e-05,2.268646240234375,0.7463675141334534,14.20374520123005
1.847540079324972e-05,2.273905038833618,0.7463675141334534,14.229527339339256
1.7967888197745197e-05,2.2787561416625977,0.7463675141334534,14.253681488335133
1.801808684831485e-05,2.2830686569213867,0.7463675141334534,14.276555471122265
1.7039812519215047e-05,2.286984920501709,0.7463675141334534,14.301417618989944
1.6646454241708852e-05,2.2905192375183105,0.7463675141334534,14.323791410773993
