loss_train,loss_val,f1,time
1.9360052347183228,1.9432107210159302,0.1330478936433792,10.950900234282017
1.924656867980957,1.9383728504180908,0.3594169020652771,11.136806681752205
1.9096710681915283,1.9321030378341675,0.521817684173584,11.224710527807474
1.889164924621582,1.9236239194869995,0.5968459248542786,11.259920444339514
1.8610540628433228,1.912087082862854,0.6304746866226196,11.277318853884935
1.823127031326294,1.8968472480773926,0.6527719497680664,11.490013130009174
1.7739099264144897,1.876935601234436,0.6636566519737244,11.576013445854187
1.7140436172485352,1.851406216621399,0.6653280258178711,11.595450077205896
1.6467785835266113,1.8196152448654175,0.6744789481163025,11.612153645604849
1.5764013528823853,1.7815542221069336,0.6779701113700867,11.80550978705287
1.506357192993164,1.738098382949829,0.6790891885757446,11.842251367866993
1.439585566520691,1.691206693649292,0.6868717074394226,11.860464606434107
1.3791825771331787,1.6434720754623413,0.7025545835494995,11.877507094293833
1.3272253274917603,1.5974353551864624,0.7392627596855164,11.89358526095748
1.2840986251831055,1.555031418800354,0.7541672587394714,11.995492722839117
1.2490713596343994,1.5178651809692383,0.7568032145500183,12.023495126515627
1.2213413715362549,1.48735511302948,0.7645837664604187,12.04212487488985
1.2009388208389282,1.4645771980285645,0.7676423788070679,12.249589834362268
1.1880558729171753,1.4494562149047852,0.7718137502670288,12.330877874046564
1.181506872177124,1.4411836862564087,0.7671054601669312,12.34906454756856
1.1784385442733765,1.4368942975997925,0.749988317489624,12.366498917341232
1.1762670278549194,1.4331035614013672,0.7444430589675903,12.597769394516945
1.1741834878921509,1.4289376735687256,0.7444430589675903,12.67343483865261
1.1719677448272705,1.42426335811615,0.7464973330497742,12.720742523670197
1.1695384979248047,1.4193803071975708,0.7507726550102234,12.738694127649069
1.1674667596817017,1.414984107017517,0.7521104216575623,12.755746521055698
1.166310429573059,1.4112297296524048,0.7499174475669861,12.975897151976824
1.165898084640503,1.4084440469741821,0.7565944194793701,13.039619211107492
1.1657460927963257,1.4062846899032593,0.7543399333953857,13.355352710932493
1.1656934022903442,1.4046921730041504,0.7552292346954346,13.372617952525616
1.165682077407837,1.4033317565917969,0.7544435262680054,13.389489501714706
1.16569185256958,1.402291178703308,0.7564917206764221,13.406489245593548
1.1657004356384277,1.4014521837234497,0.7581344842910767,13.423296440392733
1.1657012701034546,1.4007353782653809,0.7620834112167358,13.440405789762735
1.16569983959198,1.400143027305603,0.7598332166671753,13.45732469856739
1.1656826734542847,1.399530291557312,0.7598332166671753,13.474304903298616
1.1656579971313477,1.3989664316177368,0.7598332166671753,13.491576869040728
1.1656219959259033,1.3984030485153198,0.7591165900230408,13.508804742246866
1.1655787229537964,1.397800326347351,0.7626757025718689,13.526007194072008
1.165541172027588,1.3972373008728027,0.7621881365776062,13.542880967259407
1.1655137538909912,1.3967374563217163,0.7621881365776062,13.559740882366896
1.165490984916687,1.3962678909301758,0.763163149356842,13.576664954423904
1.1654752492904663,1.3958853483200073,0.7588793635368347,13.593456957489252
1.1654642820358276,1.3955577611923218,0.7606360912322998,13.610440846532583
1.1654565334320068,1.3953031301498413,0.7606360912322998,13.627334136515856
1.1654506921768188,1.3951032161712646,0.7602091431617737,13.643052350729704
1.1654465198516846,1.3949534893035889,0.758411169052124,13.658586986362934
1.1654430627822876,1.3948349952697754,0.7554246783256531,13.674000065773726
1.1654409170150757,1.39475417137146,0.7541081309318542,13.689407788217068
1.1654388904571533,1.3946926593780518,0.7541081309318542,13.704906765371561
1.1654375791549683,1.3946563005447388,0.7541081309318542,13.720593553036451
1.1654359102249146,1.3946400880813599,0.7541081309318542,13.735970307141542
1.1654348373413086,1.394644021987915,0.7541081309318542,13.74737774208188
1.1654338836669922,1.3946748971939087,0.7604231238365173,13.758708845824003
1.1654330492019653,1.3947151899337769,0.7604231238365173,13.770187951624393
1.1654325723648071,1.394760251045227,0.7616272568702698,13.781743995845318
1.1654318571090698,1.3948242664337158,0.7616272568702698,13.793367221951485
1.1654313802719116,1.3948882818222046,0.7602612972259521,13.804828528314829
1.165431022644043,1.3949600458145142,0.7602612972259521,13.816389869898558
1.1654305458068848,1.3950321674346924,0.7602612972259521,13.831219725310802
1.1654304265975952,1.3951131105422974,0.7602612972259521,13.842566084116697
1.1654303073883057,1.3951942920684814,0.7602612972259521,13.853996071964502
1.165429949760437,1.3952844142913818,0.7602612972259521,13.865403298288584
1.165429711341858,1.3953765630722046,0.7602612972259521,13.876847129315138
1.165429711341858,1.3954803943634033,0.7622528672218323,13.888025093823671
1.1654294729232788,1.395584225654602,0.7624306082725525,13.899296008050442
1.1654295921325684,1.3956841230392456,0.7624306082725525,13.91033673658967
1.165429711341858,1.3957868814468384,0.7624306082725525,13.921458378434181
1.1654295921325684,1.3958834409713745,0.7594570517539978,13.932827692478895
1.1654295921325684,1.3959839344024658,0.7594570517539978,13.944258715957403
1.1654294729232788,1.396079421043396,0.7594570517539978,13.956001792103052
1.165429711341858,1.3961743116378784,0.7594570517539978,13.967390589416027
1.165429949760437,1.396264672279358,0.7578073740005493,13.978783246129751
1.1654298305511475,1.3963502645492554,0.7578073740005493,13.990097414702177
1.1654300689697266,1.396431803703308,0.7578073740005493,14.001183316111565
1.1654300689697266,1.396512746810913,0.7578073740005493,14.012117806822062
1.1654301881790161,1.3965903520584106,0.7578073740005493,14.023008212447166
1.1654304265975952,1.3966681957244873,0.7578073740005493,14.033885080367327
1.1654306650161743,1.3967376947402954,0.7578073740005493,14.04481115937233
1.1654306650161743,1.3968141078948975,0.7578073740005493,14.05579736828804
1.1654309034347534,1.3968843221664429,0.7578073740005493,14.066673818975687
1.165431022644043,1.3969603776931763,0.7561590075492859,14.077581830322742
